,id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
19,2zYzyRzz6pRmhPzyfMEC8s,0.061,0.574,0.913,0.00158,6,0.156,-4.793,0,0.133,115.728,4,0.423
20,0sfdiwck2xr4PteGOdyOfz,2.07e-05,0.599,0.787,5.27e-05,2,0.064,-4.708,1,0.0338,114.065,4,0.822
21,5XW4BwCrfYpci5zMbJxs4N,0.0191,0.559,0.793,0,2,0.394,-3.536,0,0.028,92.034,4,0.69
22,2g7gviEeJr6pyxO7G35EWQ,0.214,0.326,0.872,0,2,0.461,-7.602,1,0.122,173.381,4,0.492
23,1jzDzZWeSDBg5fhNc3tczV,7.85e-05,0.429,0.631,0.00411,4,0.175,-11.514,0,0.0769,162.734,4,0.376
24,0ntQJM78wzOLVeCUAW7Y45,0.00172,0.542,0.905,0.0104,9,0.136,-5.653,1,0.054,153.398,4,0.374
25,5UWwZ5lm5PKu6eKsHAGxOk,5.99e-05,0.413,0.881,0.000308,11,0.0805,-5.541,0,0.0367,158.066,4,0.364
26,37ZJ0p5Jm13JPevGcx4SkF,0.0778,0.532,0.887,0.000214,0,0.294,-3.757,1,0.0335,122.511,4,0.795
27,4pt5fDVTg5GhEvEtlz9dKk,0.00165,0.75,0.608,0,1,0.178,-4.008,1,0.0387,132.507,4,0.958
28,6H35g9RSUIFT0yo4A9QIjw,0.214,0.452,0.826,0,11,0.107,-5.372,0,0.0396,123.454,4,0.576
29,6LR5yuN6XStHDZiusCxqYe,0.185,0.287,0.975,0.00924,10,0.46,-8.732,1,0.0796,169.424,4,0.441
30,0C80GCp0mMuBzLf3EAXqxv,0.000239,0.457,0.904,0.0879,2,0.396,-5.303,1,0.0747,141.038,4,0.48
31,7N3PAbqfTjSEU1edb2tY8j,0.171,0.572,0.835,0.000377,0,0.0702,-6.219,1,0.0317,129.981,4,0.795
32,43S6EtJ38gARKKLvdbQd31,0.0149,0.551,0.86,0,0,0.289,-3.585,0,0.0705,80.015,4,0.458
33,5VGlqQANWDKJFl0MBG3sg2,0.00552,0.276,0.715,0.000417,0,0.201,-5.356,1,0.0432,137.028,4,0.173
34,3Wrjm47oTz2sjIgck11l5e,0.127,0.714,0.8,0,11,0.359,-4.808,0,0.0504,134.002,4,0.589
35,2SiXAy7TuUkycRVbbWDEpo,0.00287,0.532,0.767,0.000513,7,0.39,-5.509,1,0.0574,127.361,4,0.755
36,0TI8TP4FitVPoEHPTySx48,0.00367,0.332,0.769,0.00413,9,0.0372,-11.503,1,0.0765,157.378,4,0.525
37,776AftMmFFAWUIEAb3lHhw,0.00138,0.625,0.939,0,4,0.424,-3.115,0,0.0669,102.999,4,0.644
38,5GJO5v4MozKTdpKtI6Jgw8,0.219,0.497,0.801,0,4,0.414,-7.077,1,0.0403,119.038,4,0.477
39,4JDjZ2AzlHnde5uUy0TveV,3.78e-06,0.455,0.79,0.00021,7,0.0866,-4.049,1,0.0432,125.964,4,0.22
40,1ovFnZv6mUe0LzAbfVqOmh,0.00254,0.571,0.955,1.55e-06,7,0.274,-3.795,1,0.105,98.01,4,0.437
41,2d4e45fmUnguxh6yqC7gNT,0.214,0.668,0.906,0.00245,11,0.135,-4.881,0,0.17,135.653,4,0.507
42,39J10NL0mFTAdJbapoo2rC,0.0524,0.304,0.91,3.61e-05,2,0.111,-6.096,0,0.117,118.794,4,0.305
43,7ntdCok2CiwTmyiAh96N10,0.514,0.716,0.814,1.19e-05,7,0.603,-4.259,1,0.0395,120.73,4,0.917
44,31dqpLUModJWNbxrXu6TWd,0.00835,0.581,0.791,6.02e-05,6,0.142,-7.262,1,0.0324,123.887,3,0.619
45,69QHm3pustz01CJRwdo20z,0.00532,0.389,0.873,0.0055,4,0.273,-4.768,0,0.0475,106.767,4,0.303
46,3jSRg3DPkvNX74Kx28PQnH,0.00131,0.535,0.972,0.000471,9,0.0788,-4.428,1,0.0844,124.971,4,0.436
47,7CI8QvwADm17byLuhpaNC8,0.682,0.147,0.958,0.000197,4,0.859,-4.437,0,0.17,190.73,4,0.361
48,7e89621JPkKaeDSTQ3avtg,0.181,0.596,0.605,0.000331,7,0.0863,-12.145,1,0.0255,97.798,4,0.886
49,0jvrac0ac39rXsPgG2MSZ3,0.265,0.531,0.76,0.0234,9,0.0734,-7.31,0,0.0648,86.545,4,0.579
50,0LagWpYHMaQjbCeAIoOKVg,0.00151,0.496,0.88,2.92e-05,1,0.0592,-2.242,0,0.0359,140.009,4,0.148
51,6hTcuIQa0sxrrByu9wTD7s,0.00501,0.27,0.944,2.05e-05,4,0.116,-4.199,1,0.0975,146.347,4,0.606
52,2E7W1X4maFFcjHrVrFA7Vs,0.00253,0.303,0.961,6.2e-05,9,0.132,-5.333,0,0.243,146.591,4,0.305
53,2HXixVqzzm9rEUIMAWzshl,0.0847,0.611,0.882,1.08e-06,9,0.192,-11.225,1,0.0538,117.932,4,0.605
54,4oDZ5L8izBals6jKBJDBcX,0.121,0.579,0.654,3.62e-06,1,0.0673,-12.421,0,0.0553,129.537,4,0.616
55,0yd0NF2DaG04KLqJT5LLV2,0.0381,0.548,0.905,3.37e-05,5,0.163,-7.237,1,0.0607,90.587,4,0.457
56,6g4HTcjvs6lLnzDyqTgmuF,0.000144,0.394,0.933,0.0806,0,0.33,-4.061,1,0.0747,179.989,4,0.544
57,6ZOdsfgq6ygEPnG3nCIY8L,0.000146,0.532,0.736,0.000961,11,0.292,-6.901,1,0.0383,125.105,4,0.656
58,6Nabz5Gsy80XL0MJoOmgF8,0.00539,0.754,0.496,0.000152,0,0.0871,-8.7,1,0.0351,119.186,4,0.341
59,1L94M3KIu7QluZe63g64rv,0.00752,0.284,0.875,0.000461,11,0.402,-6.069,0,0.0422,75.009,4,0.595
60,5SZ6zX4rOrEQferfFC2MfP,0.0114,0.653,0.73,1.03e-05,5,0.0754,-10.613,1,0.043,108.705,4,0.894
61,7zscdQe9CjzXnqT3P1Ey7K,0.0311,0.487,0.932,0.149,2,0.43,-4.001,1,0.117,141.243,4,0.54
62,57JVGBtBLCfHw2muk5416J,0.112,0.933,0.528,0.329,5,0.163,-6.472,0,0.162,109.975,4,0.756
63,3J9NEWkd9Cx1MwSSvDySkL,0.0429,0.57,0.931,0,4,0.375,-5.78,0,0.0503,105.37,4,0.4
64,5c6yqw6y3TxcLTna6mLWjn,0.00229,0.621,0.879,0.000627,11,0.0461,-5.256,0,0.0945,108.61,4,0.795
65,4pbJqGIASGPr0ZpGpnWkDn,0.676,0.692,0.497,0,2,0.259,-7.316,1,0.119,81.308,4,0.475
66,28P5HAF0Kll9Xd9dX4qw7A,0.216,0.815,0.438,0.000466,0,0.0787,-14.522,0,0.0346,108.965,4,0.552
67,2RoSKL25qgYDa6P2hqQmQQ,0.000867,0.367,0.682,0.00773,7,0.0513,-8.038,1,0.0298,108.694,4,0.299
68,2f0P7iELCvAlV8j6Z3rGDE,0.0183,0.484,0.711,0.173,2,0.0941,-7.784,1,0.0331,148.189,4,0.49
69,6FBmHx1FuaSnTnnnaThgbF,0.000183,0.441,0.908,0.00328,11,0.0612,-4.627,0,0.115,145.439,4,0.632
70,2iAq1y8jEVOQM6OA8L0XtO,0.242,0.319,0.712,0.000414,8,0.294,-9.742,1,0.0535,78.114,4,0.773
71,7kzKAuUzOITUauHAhoMoxA,0.0285,0.624,0.91,0.000198,0,0.0789,-5.703,1,0.0297,104.042,4,0.767
72,7A1odihHBrI8n9k0Fefh2j,0.0165,0.452,0.821,3.53e-06,7,0.13,-4.816,1,0.0324,108.529,4,0.414
73,23QyZNbiKujRQjE4omMvRi,0.00638,0.488,0.753,0,9,0.0677,-6.971,1,0.0369,127.522,4,0.698
74,1H5nqDuwPlACmsfmFBGTIV,0.000113,0.539,0.863,0.0264,2,0.0517,-5.162,1,0.0548,139.949,4,0.522
75,7rPzEczIS574IgPaiPieS3,0.0704,0.693,0.353,0.00113,0,0.503,-17.852,1,0.0414,104.143,4,0.75
76,4KfSdst7rW39C0sfhArdrz,0.015,0.548,0.691,0.106,4,0.144,-13.553,0,0.0369,137.145,4,0.667
77,39shmbIHICJ2Wxnk1fPSdz,0.0804,0.743,0.836,0,2,0.384,-6.465,1,0.116,113.375,4,0.82
78,2F1fnE1a8zQCogM6jJifHH,0.331,0.717,0.588,0,2,0.102,-13.953,1,0.0535,131.537,4,0.852
79,2RaA6kIcvomt77qlIgGhCT,0.024,0.362,0.961,9.35e-06,2,0.159,-5.664,1,0.0857,164.019,4,0.491
80,2PzU4IB8Dr6mxV3lHuaG34,0.0383,0.723,0.863,0.0317,2,0.128,-7.89,1,0.0338,136.302,4,0.931
81,1mbPPfppc4tbxyvSRpgPrY,0.00127,0.436,0.761,0.00403,8,0.173,-2.43,1,0.0506,142.027,4,0.282
82,5jzma6gCzYtKB1DbEwFZKH,0.123,0.651,0.801,0,0,0.0825,-7.34,1,0.0514,133.769,4,0.776
83,4Zc7TCHzuNwL0AFBlyLdyr,0.0286,0.249,0.943,0.00401,0,0.162,-5.188,1,0.0669,173.671,4,0.458
84,1aISeFcYwbHwPgIO2oddDI,0.0544,0.492,0.94,0.0114,6,0.0747,-4.429,0,0.1,117.752,4,0.145
85,72ahyckBJfTigJCFCviVN7,0.144,0.638,0.867,0.000733,2,0.0846,-6.469,1,0.0331,115.692,4,0.805
86,4DxqDZhC45LQ2iDVQ5OZPu,0.00266,0.532,0.862,3.38e-06,10,0.201,-5.033,0,0.0421,132.936,4,0.388
87,7LygtNjQ65PSdzVjUnHXQb,0.0372,0.472,0.946,0,2,0.352,-4.591,1,0.145,177.489,4,0.486
88,2EC9IJj7g0mN1Q5VrZkiYY,0.209,0.635,0.686,0.0176,9,0.282,-15.648,1,0.053,125.988,4,0.464
89,1pTw2cNrp9L3esxLAvWnN2,0.0189,0.467,0.943,4.51e-06,0,0.216,-5.626,1,0.0576,131.536,4,0.453
90,37BTh5g05cxBIRYMbw8g2T,0.0208,0.365,0.513,0.000147,7,0.205,-13.034,0,0.0357,80.647,4,0.739
91,1hlveB9M6ijHZRbzZ2teyh,0.0127,0.502,0.924,0,4,0.162,-6.299,1,0.0503,149.186,4,0.922
92,3Ro71R8Vpy166E2PuQDSc8,0.0595,0.799,0.789,0,0,0.0338,-8.208,1,0.0395,116.083,4,0.831
93,4DMKwE2E2iYDKY01C335Uw,0.00321,0.482,0.786,8.88e-05,7,0.446,-5.735,1,0.032,126.755,4,0.793
94,4zEi4tr3lEhiAvTRxEzbEz,0.372,0.333,0.695,7.13e-06,5,0.107,-5.116,1,0.0465,203.753,4,0.317
95,6Gi8vIT6In8RrT2eTKxoVR,0.219,0.633,0.934,0.00021,0,0.0592,-3.594,1,0.0344,128.606,4,0.963
96,5MxNLUsfh7uzROypsoO5qe,0.388,0.307,0.433,9.08e-05,1,0.332,-10.057,1,0.029,160.9,4,0.224
97,57Xjny5yNzAcsxnusKmAfA,0.000603,0.489,0.649,0.713,9,0.101,-5.11,1,0.0336,158.009,4,0.77
98,52MmMUuyjO64Y1EiF7Y8KH,0.321,0.688,0.739,0.011,9,0.174,-9.526,1,0.0744,124.065,4,0.77
99,4Y7fEQ4PAzhlLnLviRw2P4,0.000736,0.491,0.883,3.19e-05,4,0.369,-4.986,0,0.0306,131.75,4,0.518
