,id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
36,1J8teo08q8FlNWIJh9QFr3,0.118,0.562,0.806,0,10,0.322,-4.717,1,0.142,85.038,4,0.705
37,5YuLlTsWYK9uslUdGM83dJ,0.00627,0.716,0.932,0,1,0.347,-2.989,0,0.0495,107.983,4,0.779
38,3mz2XUXibVuKJ9rhxDOPl5,0.000719,0.251,0.659,0.000151,4,0.173,-5.127,0,0.0313,174.669,4,0.367
39,3SjXx3rbNGk8nCho8YEoz5,0.0113,0.552,0.872,3.2e-05,0,0.507,-6.48,1,0.0459,127.027,4,0.469
40,7iSuirVvJsBXZ95UEd9vQ0,0.0167,0.704,0.672,0.0104,1,0.1,-7.633,1,0.0451,125.011,4,0.655
41,7bVwUOySQGO2afJ0LArAMi,0.687,0.375,0.425,0.00023,7,0.248,-9.438,1,0.0294,143.169,4,0.186
42,5Tbc2O2q1NCux8F0lYiEo0,0.373,0.481,0.671,0,9,0.514,-4.483,1,0.0343,102.226,3,0.578
43,3No0idjeViPyWDP4gh1YGo,0.0026,0.608,0.769,8.06e-06,10,0.0688,-5.073,0,0.0252,106.564,4,0.765
44,5MhsZlmKJG6X5kTHkdwC4B,0.601,0.883,0.817,0.00449,0,0.11,-5.414,1,0.235,128.078,4,0.595
45,2aeVGqdsF7WbKZkwhcCeqm,0.00306,0.662,0.977,0.000868,11,0.101,-2.934,1,0.0307,127.006,4,0.789
46,3iAJRvvn8pywXZtvBNNP71,0.00595,0.619,0.801,0,0,0.0959,-3.697,1,0.0298,126.02,4,0.762
47,61G1iTyaBq16v5awJaWrua,0.478,0.658,0.523,0.000334,4,0.182,-13.525,0,0.0505,106.951,4,0.46
48,3qChO81Z9r3KDyIj4w1m4T,0.308,0.558,0.925,0,0,0.416,-3.83,1,0.0335,136.696,4,0.945
49,2pLKsJoxz6zX27lIHuAXyj,0.104,0.699,0.936,0.00138,4,0.0652,-4.868,1,0.0451,144.252,4,0.966
50,4ZJNkwzMJJLB7RpLzPcQtn,0.0412,0.722,0.886,0.000729,2,0.882,-6.42,1,0.0395,134.998,4,0.967
51,7pvNKtULtDZcEAUBCjpykV,0.471,0.44,0.529,0,8,0.12,-6.762,1,0.0278,152.025,4,0.336
52,6V0PuoOnfCWJuC6fD11YIL,0.0727,0.514,0.914,0.0011,6,0.0792,-5.617,0,0.0726,117.565,4,0.154
53,07xadss9HQVQ0g3C9iryRu,0.303,0.647,0.803,7.28e-05,5,0.0254,-3.394,1,0.0366,124.051,4,0.746
54,3wkE1y8yv65YFY9HZV8u2j,0.254,0.441,0.809,0,5,0.18,-6.038,0,0.283,84.97,4,0.434
55,25V8NDi9if73rYvHwDKKw5,0.0282,0.689,0.753,0,1,0.144,-4.433,1,0.0396,114.004,4,0.717
56,6IUQMT0yDbYnYTUO37lJZ6,0.0254,0.831,0.714,0,5,0.331,-8.409,1,0.163,128.024,4,0.794
57,4QKscNaTs47Zv3QV9o62yX,0.0494,0.934,0.488,0,8,0.0642,-7.014,1,0.0713,116.049,4,0.867
58,0FSlaiuv4eBrrjz05jpxz6,0.455,0.467,0.779,0,0,0.176,-3.071,1,0.0336,191.287,4,0.749
59,05B2RicVswcCU2To7wPVtw,0.0229,0.667,0.94,0,1,0.402,-3.184,0,0.0518,139.996,4,0.719
60,0wnKNQ5YfXy1QTVC8yjkaq,0.00557,0.498,0.677,0.00218,1,0.166,-6.385,0,0.0392,135.969,4,0.33
61,4XoOCFKvikhwp0UcpBwJsO,0.199,0.564,0.839,5.46e-06,2,0.0619,-7.165,0,0.0323,175.643,4,0.95
62,5hVDznakebbR2mdmcbqoCI,0.106,0.482,0.692,0,9,0.262,-5.365,1,0.0285,78.006,4,0.4
63,0OWWwH0IRJm3njG2ewmlWa,0.296,0.481,0.731,0,0,0.144,-6.391,1,0.0333,146.016,4,0.329
64,5OHcIW10h97ZoIH1PCsyRH,0.0105,0.583,0.92,1.3e-05,3,0.448,-5.717,1,0.03,133.745,4,0.627
65,0rleRAsgvRKxBVf44lmcY7,0.0115,0.721,0.83,0,7,0.0547,-4.661,1,0.051,110.997,4,0.683
66,5BeBfnubllFy69omQHNavT,0.102,0.654,0.743,0,1,0.21,-7.173,0,0.131,103.051,4,0.623
67,5iJLphnVyGpLeAcsOZSfhw,0.397,0.617,0.724,9.42e-06,5,0.192,-7.561,1,0.0463,129.905,4,0.538
68,22UVFPzTchH7w5SqgHl501,0.869,0.544,0.338,0.00643,5,0.372,-9.23,1,0.0319,144.349,4,0.323
69,3BPPvEIfF8ZoyzQQrQzhAN,0.12,0.78,0.584,0,0,0.0296,-7.224,1,0.0322,119.963,4,0.947
70,2M8pRsbTsrNQ2O9h5wtpmV,0.543,0.355,0.578,0,5,0.111,-6.568,0,0.0302,164.436,4,0.782
71,7rklm17yoayxw45lpzv5uv,0.108,0.622,0.729,5.93e-06,0,0.163,-7.929,0,0.317,106.053,4,0.532
72,3KGzq4GPOHqYV8IZxRqyZW,0.739,0.371,0.461,0,4,0.752,-9.643,1,0.0595,132.006,4,0.295
73,08bjJuoHJwfTnjNcuENOFz,0.00531,0.467,0.622,0,10,0.36,-5.475,1,0.0263,84.957,4,0.605
74,7zKTQhQPCGnh2PgP93Pxsu,0.181,0.822,0.419,0,0,0.0625,-4.875,1,0.0456,120.032,4,0.829
75,1EqYoza9iMnxB9O0TwAeOO,0.271,0.903,0.731,0,8,0.0699,-5.101,1,0.101,127.813,4,0.798
76,1QWzq7PXckcLxBwV8MQLjH,0.0591,0.664,0.9,0,9,0.0871,-4.326,1,0.0767,80.142,4,0.857
77,7MzmBmyI9KkyQJaPNLdtUi,0.244,0.76,0.675,8.42e-06,1,0.105,-6.299,1,0.0254,106.942,4,0.783
78,1rIKgCH4H52lrvDcz50hS8,0.132,0.694,0.712,0,7,0.211,-3.923,0,0.046,98.023,4,0.799
79,07l5IJqrY6ERJw7HNdnM0G,0.0114,0.547,0.808,1.06e-06,0,0.145,-5.354,1,0.0622,159.974,4,0.489
80,2LFurEZhXhTVmr5MpW50uE,0.0124,0.613,0.917,6.91e-06,3,0.19,-1.926,0,0.0511,117.996,4,0.749
81,0gDuGPOhdmbNQZ0OCeBFzQ,0.192,0.845,0.688,0,11,0.489,-5.125,0,0.217,101.792,4,0.79
82,0985mUC5n2eBXsX4YEaiTg,0.0293,0.662,0.753,3.89e-06,9,0.187,-14.506,0,0.0415,144.525,4,0.871
83,1ijNH4JCOlLJz7ToxmjUeY,0.137,0.525,0.765,0,4,0.0789,-3.581,1,0.17,178.957,4,0.847
84,5J2UfqBylH8jDQZJnxby81,0.0243,0.692,0.934,2.28e-06,1,0.324,-4.034,0,0.0453,128.0,4,0.732
85,4t9EUCjCPbdfqtOH25k8AU,0.291,0.547,0.793,0,9,0.329,-7.78,1,0.0307,119.298,4,0.708
86,7IOlbck6GABZ4LKKt33qgp,0.0813,0.725,0.936,7.43e-05,9,0.0378,-5.123,0,0.0534,124.019,4,0.942
87,0KqNAZABm08asFCFYfDDAg,0.28,0.778,0.77,1.96e-05,7,0.106,-6.864,0,0.0798,100.084,4,0.77
88,51cOCcB9c8tjUI50trrD4r,0.689,0.614,0.816,0,4,0.0775,-7.005,1,0.0641,103.934,4,0.61
89,4N0NK4lCncys6hwWhtXRit,0.0873,0.597,0.858,0.00161,9,0.124,-3.64,0,0.0324,127.675,4,0.423
90,2YCWUpoVclk9PFo5cDfUPU,0.179,0.576,0.911,0,2,0.285,-4.21,1,0.0576,143.208,4,0.804
91,0A7kKs6eny0KnBXdzGt35u,0.00546,0.627,0.877,5.67e-06,2,0.0667,-4.977,1,0.0459,132.861,4,0.634
92,7mo7CfYuvDyhP4C63SJKnV,0.000189,0.585,0.745,0.000747,7,0.161,-5.111,1,0.0745,144.947,4,0.718
93,1WVjxyTSZ5UiI6TlcHyUPh,0.47,0.384,0.359,0,9,0.134,-10.447,1,0.028,97.062,4,0.364
94,4GmfoKVBh1mIR6OVaMDXRK,0.861,0.329,0.272,1.55e-06,5,0.142,-9.035,1,0.0335,183.506,3,0.397
95,4uBbgoKiRzcjgjVH6FqgTS,0.27,0.516,0.783,0.000638,2,0.0958,-11.577,1,0.0336,104.087,4,0.566
96,2U8MK6O02FVG2DDTY9ttyv,0.0132,0.547,0.711,0,6,0.38,-5.527,1,0.0612,93.009,4,0.589
97,0trhh9FnFYNZ7ZOQH1d35U,0.689,0.277,0.297,0.00022,0,0.141,-13.306,1,0.0334,159.022,4,0.243
98,2lWIShFroC58eaaU77tmjA,0.785,0.487,0.258,0.0113,2,0.0859,-13.842,1,0.0316,144.049,4,0.212
99,28TGtp6irVUZhTv5ytdex1,0.0713,0.572,0.743,0,10,0.134,-4.813,1,0.027,96.979,4,0.772
