,id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
47,7B5wyCXC42TGm9EH52PG5A,0.0275,0.592,0.566,0.0467,2,0.181,-8.258,1,0.0329,155.021,4,0.148
48,33k74DbdESaHzrZaRGG8z4,0.174,0.631,0.495,0.208,4,0.149,-13.435,0,0.425,124.924,4,0.662
49,3EFtOwichs5seBabPVCWTL,0.176,0.591,0.779,0.00233,7,0.201,-8.174,1,0.239,90.03,4,0.421
50,29osuXpw64dqOTGRTCm9t8,0.0479,0.525,0.925,0.255,7,0.193,-5.034,1,0.0469,119.981,4,0.512
51,2VmQP4Z3jvA0H923JLaScD,0.0115,0.593,0.791,0.852,5,0.102,-6.51,1,0.0524,120.04,4,0.398
52,52BUOdNI2TneBPq4EFOtAy,0.746,0.479,0.591,0,5,0.634,-6.541,1,0.0416,98.121,4,0.477
53,2MjJ8ajY6WfoCChcA74olC,0.495,0.713,0.47,0.315,7,0.0853,-13.746,1,0.039,102.973,4,0.0761
54,0FlEFGqwvLmJzZ2PcYrA2D,0.000881,0.521,0.858,0.376,10,0.394,-4.05,1,0.029,110.006,4,0.2
55,58ziGLQvhq47tJXQPYl6p8,0.763,0.382,0.274,0.848,11,0.117,-14.561,1,0.0478,180.171,4,0.0418
56,6TtIjucC6WIh6iyuUCL8xK,0.246,0.731,0.606,0.907,11,0.0908,-7.786,1,0.034,133.009,4,0.859
57,7whtJha52gbGDmpZrGhqMv,0.755,0.418,0.283,0.903,5,0.108,-10.05,1,0.0296,100.152,4,0.169
58,5lseYAfSp07Ad9kbOKn1s9,0.559,0.547,0.562,0.733,2,0.0964,-9.619,1,0.0375,170.076,4,0.08
59,67dIRMRqs2F3Y18SabKnJp,0.544,0.664,0.763,0.00647,5,0.0951,-8.849,1,0.0501,140.035,4,0.436
60,1i5nX3vVM5kGc4TWuAC4KA,0.0865,0.582,0.774,0.204,1,0.104,-6.051,0,0.0409,171.511,4,0.854
61,3MTPGoxvfiVsRhksvlDJOe,0.000932,0.634,0.824,0.911,1,0.0766,-5.277,1,0.0289,122.002,4,0.15
62,0AF8qO50bQDkXMJa9Y5eRC,0.0506,0.514,0.751,0.000209,9,0.111,-5.086,0,0.12,162.003,4,0.31
63,3Dy8QVSgVB3qNw9Xtc2Jjw,0.112,0.67,0.763,2.22e-05,9,0.0916,-7.393,1,0.0364,115.945,4,0.348
64,6OwwwbGc5btg0LkDqTab2e,0.1,0.568,0.829,0.00364,0,0.289,-5.524,1,0.0492,124.048,4,0.227
65,3WS7spXVlbeC5kjePmHMQW,0.382,0.735,0.555,0.856,1,0.0952,-8.84,0,0.0366,100.01,4,0.523
66,3AaNXeIIpWa2nq8Z5ufqv9,0.377,0.493,0.791,0.00558,2,0.175,-7.297,1,0.0413,120.032,4,0.282
67,5hcNmXbTVA0BDzl5ZvjMbR,0.0178,0.548,0.714,1.47e-06,2,0.397,-4.841,0,0.0323,130.182,4,0.226
68,1Ul9HywZ15HgGnAzfkQIGr,0.00201,0.576,0.731,0.000794,2,0.0772,-5.416,1,0.0434,117.982,4,0.271
69,4XcggrvWzPGxlcpSMWqGFW,0.569,0.832,0.522,0.0482,3,0.0953,-11.469,0,0.154,110.015,4,0.502
70,2RipPrvaLuRULqqnnTin83,0.0284,0.82,0.61,0.219,2,0.364,-10.744,1,0.0644,117.124,4,0.637
71,5JKWgijJwyhkk0HYswrV30,0.0966,0.665,0.907,0.771,10,0.115,-8.187,1,0.0497,119.972,4,0.36
72,2VQBgNpM3Q8yJpu6iPlABa,0.00665,0.73,0.367,0.17,9,0.0549,-11.258,1,0.0311,100.013,4,0.426
73,6ZEaDwf50SdJzHcVSQx0vL,0.872,0.477,0.255,0.0754,7,0.141,-11.223,0,0.0349,77.513,4,0.179
74,0W6jxWbCr1dggn7FSRiOlE,0.329,0.32,0.451,0.000174,7,0.338,-11.753,1,0.0427,173.083,3,0.513
75,127yqikgDP0LxmA3CrgEVI,0.00995,0.441,0.845,0.00923,4,0.141,-8.103,0,0.0377,164.014,4,0.277
76,5397UpyFdp4FSPE8xAZHHx,0.795,0.601,0.469,0.00531,0,0.0772,-7.72,1,0.0324,120.015,4,0.346
77,0LEsGGRUrZZhLPFoxeioHr,0.234,0.715,0.635,0.000542,0,0.157,-6.345,1,0.0384,128.997,4,0.679
78,0TusRj6MElMEP87OVQTUNd,0.00726,0.264,0.768,0.000143,9,0.363,-5.613,1,0.0497,81.577,4,0.378
79,5TmQOp6XVbcy2qYMjte3MI,0.0244,0.52,0.727,0.18,9,0.0668,-8.171,0,0.0295,89.983,4,0.0852
80,5jjhbr89nR9cQWe8iN5WT7,0.00257,0.572,0.746,0.166,10,0.363,-6.221,1,0.0278,140.0,4,0.578
81,7pRZdXU6gZeWMc8DiTitGQ,0.0394,0.806,0.685,0.459,9,0.0921,-8.645,1,0.0409,109.956,4,0.45
82,6igliY6L4Wnn3MsNxrWXHY,0.0336,0.637,0.831,0.746,1,0.0763,-8.739,0,0.0428,112.022,4,0.881
83,1eTZQmiMtnoRrqwrjZE0Hy,0.322,0.378,0.546,0.000881,11,0.303,-9.636,0,0.0311,108.927,4,0.309
84,2tYyyvbRngq9Z6LTTFko6Y,0.315,0.64,0.823,0.339,2,0.372,-10.263,1,0.0531,130.039,4,0.429
85,70ayMMnsEpEZgZ5ueaY2gK,0.000863,0.531,0.915,0.1,1,0.059,-7.159,1,0.0355,123.992,4,0.88
86,0kPWjVyvas9lc4oXakOiBj,0.0417,0.679,0.77,0.0527,5,0.124,-7.673,1,0.111,184.047,4,0.843
87,4lVZWLL91xp76iMvFy134R,0.00143,0.569,0.929,2.02e-06,10,0.196,-4.129,1,0.0383,99.717,3,0.373
88,2rs94PSZMqkKK7Hi1E5t5c,0.37,0.541,0.537,0.327,8,0.369,-8.836,1,0.0414,137.665,4,0.169
89,2H7Vd9fQoc2UnoXKHrhc5L,0.00234,0.629,0.821,0.00318,2,0.322,-6.75,1,0.0311,115.041,4,0.4
90,0wrY7erMoenH5VN7TuQqBn,0.000678,0.623,0.778,0.315,7,0.209,-9.354,0,0.0357,112.036,4,0.329
91,5kMM0INd73eRhqrxgzj3rv,0.00237,0.503,0.802,0.767,1,0.0776,-6.012,1,0.0467,169.935,4,0.544
92,5KeyVNymqfqac1wLDseK8v,0.018,0.609,0.798,8.68e-06,5,0.434,-4.448,0,0.0404,130.034,4,0.401
93,59tpgfXjTc3QR7mWJj8Wln,0.773,0.576,0.291,0.908,10,0.205,-9.919,0,0.108,89.529,4,0.201
94,6MBEbYLRFbCOmQVsb4CdmQ,0.0115,0.346,0.689,0.000194,3,0.0955,-7.175,0,0.0379,129.924,4,0.111
95,0SXZBI9piNXunkXpQzbKts,0.116,0.566,0.514,0.194,6,0.135,-8.969,0,0.0285,102.008,4,0.062
96,5cYOTlp4vCT5zMAsd5eHyp,0.782,0.629,0.449,9.81e-05,2,0.0758,-6.746,1,0.0283,126.116,4,0.0996
97,3PJii5P05j4kaBB1gy5F1v,0.128,0.294,0.56,0.00167,0,0.424,-9.009,1,0.0443,80.022,4,0.371
98,4hoB7jVAo22BXwMFWLdlxQ,0.185,0.602,0.885,0.000125,0,0.253,-6.849,1,0.0374,104.004,4,0.316
99,28Gzd5tB4gIZV8KMzrW0Q4,0.000425,0.561,0.724,0.493,9,0.121,-6.59,1,0.0274,127.014,4,0.386
