,id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
53,7t99DAaOhydc0GoqkiqfEi,0.749,0.413,0.314,0,1,0.449,-10.591,1,0.0864,81.219,4,0.14
54,6k0V6IGOMTyoLbxRqQeE8b,0.866,0.415,0.182,0,5,0.108,-10.504,1,0.036,115.973,4,0.388
55,6ufcuVInt0ocHrUimDjGlb,0.14,0.618,0.712,4.53e-06,1,0.575,-8.246,1,0.114,97.057,4,0.305
56,0ln3ddVLRoA8HCXvMW5GSH,0.381,0.226,0.576,0,11,0.141,-6.39,1,0.0512,171.764,4,0.611
57,1rGxG6Y5OgmSwGPRPJv9Q4,0.942,0.518,0.126,0,10,0.105,-12.102,1,0.0431,75.991,4,0.166
58,02Hlh44EOKsl2T8WKHKhP1,0.148,0.415,0.787,0.000262,9,0.102,-8.185,0,0.0304,92.937,4,0.521
59,7n8gFKPOTuAkf3LEM0tzCL,0.922,0.422,0.264,0,8,0.132,-7.064,1,0.0322,119.93,4,0.331
60,2ljAKHlAyuulGcWZ2rOoXD,0.934,0.42,0.194,0.013,6,0.101,-12.443,1,0.029,141.945,4,0.183
61,41SLMGNfVwCe4cch8IA9LK,0.837,0.597,0.226,0,1,0.11,-9.362,1,0.0353,130.807,4,0.187
62,3RhyHYnYxuGnP8njFlNxHq,0.106,0.707,0.483,3.54e-06,1,0.0356,-7.365,1,0.059,87.999,4,0.386
63,1e9H7Jfa3KU4KyFBkIKUI5,0.945,0.491,0.246,2.95e-05,0,0.109,-9.939,1,0.0317,127.5,4,0.383
64,0jKrDRQcTkvcJLJMj00AAO,0.831,0.719,0.33,0,3,0.0884,-11.516,1,0.0339,117.923,4,0.516
65,6D8EHj8Q7ckX2yOmhwbbWu,0.159,0.57,0.543,0,9,0.115,-7.255,1,0.041,82.034,4,0.411
66,7IDJTVebvZSHH5coPgvxIq,0.585,0.576,0.346,0,0,0.0837,-8.984,1,0.0334,84.0,4,0.367
67,1QbNG80bxrpaWlLu3CUKDg,0.331,0.327,0.437,1.92e-06,4,0.11,-10.685,1,0.0301,149.575,4,0.197
68,6InfeLllkM2yhfPosY8Edi,0.0872,0.793,0.61,0,4,0.11,-6.371,1,0.0459,123.995,4,0.121
69,0CbWynA3BNPIwapjEdqXu5,0.268,0.612,0.402,8.65e-06,1,0.111,-8.984,1,0.0532,131.807,4,0.232
70,7INhO4ADgVyGVr3ivV4I1D,0.709,0.72,0.335,0.000887,5,0.105,-12.636,1,0.0369,120.047,4,0.402
71,2HAVFycrhtbmLxyyxpm6JI,0.0271,0.765,0.437,1.31e-06,4,0.167,-10.122,0,0.0727,92.402,4,0.498
72,4e5rqBjv4NfpVEeyMuWzFT,0.879,0.702,0.549,5.93e-05,2,0.108,-9.986,1,0.0387,100.001,4,0.243
73,3xkGJKpWrn1n6Bk2m84bJP,0.981,0.479,0.0983,0.00692,2,0.0987,-11.794,1,0.0408,141.83,4,0.243
74,3KGzq4GPOHqYV8IZxRqyZW,0.739,0.371,0.461,0,4,0.752,-9.643,1,0.0595,132.006,4,0.295
75,1ZJdjsCEdolnRN83W9dWiX,0.82,0.535,0.252,1.15e-06,7,0.106,-11.458,1,0.0308,84.765,4,0.783
76,22wxsQjzxWHm5LBGP2AM9Q,0.194,0.672,0.744,0,6,0.0776,-4.768,1,0.0339,114.012,4,0.519
77,7EKFuBDvG6kDl9oAQD9hb6,0.308,0.413,0.445,0,1,0.123,-9.217,1,0.0366,79.878,4,0.261
78,7CYKovD8hNKg0w902IASMi,0.768,0.68,0.3,0,10,0.309,-8.419,1,0.0338,114.741,4,0.393
79,4FCNizKAqQ0JDx9ZWDEt1Z,0.951,0.317,0.15,9.28e-05,9,0.113,-17.433,1,0.0323,45.306,3,0.228
80,44xQZ9YUVdCVam9qOh0nBQ,0.963,0.567,0.141,4.64e-06,1,0.104,-11.717,1,0.0323,139.955,3,0.293
81,2VZcLMT6UduEcShWi3Ikvs,0.782,0.655,0.471,0,7,0.131,-7.213,1,0.0381,104.934,4,0.397
82,5VkQnKKveR6C7MngcsoZ6P,0.823,0.426,0.458,0,3,0.157,-9.24,0,0.0661,91.597,3,0.42
83,6TSO4hwz9WGrEUY7ABGVim,0.525,0.428,0.443,1.76e-05,2,0.219,-8.955,0,0.101,87.934,4,0.2
84,6FY1QdP2WeXZ73ERGaSXVN,0.162,0.483,0.643,0,7,0.216,-7.372,0,0.0836,176.105,4,0.344
85,5b6enCVP67LsqqrfTs6rxr,0.602,0.5,0.373,0,0,0.137,-6.191,1,0.0335,118.943,4,0.158
86,6ksFrazPTnsBCYaHKDhSQt,0.733,0.642,0.324,0,9,0.11,-9.664,1,0.0327,119.943,4,0.0838
87,5NHk7uFiZakhr7eoSVH34D,0.0918,0.492,0.57,0.0053,2,0.0829,-7.57,1,0.0284,169.785,4,0.394
88,6bGMSP3H9YqkmaLnaJTIoF,0.858,0.366,0.364,1.15e-05,0,0.165,-7.814,1,0.0433,165.902,4,0.459
89,4rhbM9VFgzPq0Vw2SKFS1I,0.253,0.579,0.585,0,5,0.265,-5.378,0,0.0319,139.941,4,0.132
90,2YdXecjfECHt5P7bv8XVA6,0.411,0.768,0.402,7.82e-05,1,0.111,-11.574,1,0.0442,96.941,4,0.481
91,0atRkLynwT9JbhSQkoPdLY,0.823,0.493,0.442,0.000579,5,0.12,-11.781,1,0.0325,96.919,4,0.442
92,10ImcQk9tihY1EKMDIbvXJ,0.843,0.356,0.176,0,8,0.231,-8.291,1,0.0391,170.425,1,0.289
93,0a7ECrkynDauNbc6wQ6ilz,0.527,0.672,0.352,6.39e-05,4,0.123,-6.078,1,0.0307,129.973,4,0.384
94,1ei3hzQmrgealgRKFxIcWn,0.338,0.362,0.54,0,10,0.139,-6.031,1,0.0528,78.007,3,0.3
95,4pAVl35tvzyhaYnhbQBhKF,0.45,0.529,0.544,0,7,0.124,-9.115,1,0.034,81.898,4,0.293
96,4gek9UL5WceAq1qiZlhmGM,0.886,0.399,0.331,0.000839,2,0.103,-10.854,1,0.0336,104.599,4,0.278
97,0m5v12EQC534HqxD4WqP1Y,0.681,0.56,0.392,0.0232,2,0.0923,-11.29,1,0.0309,129.995,4,0.107
98,67yv2vWtucp2bAjd0gexle,0.919,0.593,0.397,0,4,0.0989,-8.973,1,0.0266,104.177,4,0.376
99,51AjjLzvbBCcHnuWs8eAei,0.73,0.356,0.564,0,8,0.0891,-7.692,1,0.0525,159.773,4,0.646
