,id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
45,4qu63nuBpdn0qHUHuObEj1,0.00226,0.721,0.738,4.41e-06,7,0.118,-4.77,1,0.0403,119.976,4,0.637
46,1xQ6trAsedVPCdbtDAmk0c,0.234,0.767,0.481,0,0,0.269,-8.52,0,0.0803,150.076,4,0.761
47,2ez6qvOTHKeI3ss80NGqnI,0.56,0.619,0.459,0,7,0.137,-5.782,0,0.0334,126.803,4,0.498
48,5SgaJGzojymScjN4u67Xja,0.0859,0.577,0.793,0.00036,9,0.0877,-5.79,1,0.119,185.043,4,0.864
49,5OAR2NIvwDJ5QAmrJYgGv5,0.0306,0.709,0.7,1.24e-05,0,0.0918,-6.253,1,0.0349,109.985,4,0.573
50,3nuTU6PQhTzIREF07gBq2J,0.183,0.748,0.72,1.47e-06,9,0.105,-5.89,0,0.0408,117.835,4,0.795
51,1UZOjK1BwmwWU14Erba9CZ,0.0767,0.573,0.781,2.64e-05,8,0.0813,-6.406,1,0.0555,139.934,4,0.343
52,0Jlcvv8IykzHaSmj49uNW8,0.757,0.777,0.357,7.28e-06,0,0.108,-6.942,1,0.0522,139.883,4,0.172
53,6pPD1k342KK4fMU6xPHufi,0.255,0.587,0.616,0,1,0.199,-6.305,0,0.0414,95.001,4,0.422
54,3cBsEDNhFI9E82vPj3kvi3,0.373,0.505,0.657,0.00107,11,0.126,-5.24,0,0.0318,196.0,3,0.252
55,7HH2qGXywdgAn5b2WHnkQq,0.0791,0.794,0.64,0,1,0.0812,-5.745,1,0.0306,110.058,4,0.851
56,6SCFQ2Os0EiXSCaTKZYdZr,0.342,0.781,0.817,0,6,0.0664,-4.343,1,0.0966,77.508,4,0.961
57,2jDMfJiwAzJKl1a1X4anEg,0.0384,0.335,0.863,0,7,0.365,-4.959,1,0.0578,184.152,4,0.606
58,7aWbnyGcFGE5rRIvq7jGB0,0.0512,0.677,0.71,8.12e-06,4,0.167,-5.377,1,0.0262,114.991,4,0.609
59,1DiQBFv49DPAdshUCmJBAe,0.362,0.787,0.773,4.26e-06,7,0.152,-5.571,1,0.0532,119.904,4,0.414
60,5ow0sNF1zSqp71Ix5jEXWU,0.27,0.659,0.617,0,11,0.187,-5.862,0,0.0649,119.858,4,0.187
61,6o310We3IRRgOcDnus0bbr,0.0808,0.623,0.742,0,9,0.0806,-6.106,0,0.0674,124.991,4,0.426
62,4sI7exQBHsJ1NRwjJqWRo2,0.301,0.628,0.779,4.76e-06,0,0.16,-5.773,0,0.0595,105.04,4,0.35
63,62aP9fBQKYKxi7PDXwcUAS,0.0686,0.674,0.774,0.00188,11,0.393,-7.567,0,0.0892,112.05,4,0.33
64,14B2bUopOga5V3ypld7d6n,0.703,0.691,0.741,1.11e-05,5,0.109,-3.033,0,0.252,82.525,4,0.512
65,1kntApJbCWNPajWjt23eEO,8.74e-05,0.562,0.554,2.14e-06,0,0.115,-6.114,1,0.026,82.064,4,0.246
66,3wQaW4rEZe7AaDrlrX4eDy,0.0171,0.85,0.58,1.41e-06,2,0.072,-8.156,1,0.0563,93.018,4,0.321
67,1akgiRM3mN2nxu2AX6ACCW,0.0897,0.713,0.826,0,8,0.421,-4.075,1,0.243,86.444,4,0.664
68,2qPUnoasNe4Ep43emVXEig,0.297,0.633,0.673,0,6,0.206,-6.403,0,0.258,86.776,4,0.659
69,3PYtlkObLFZ2SaFjS4TyJR,0.00107,0.692,0.55,0.00662,0,0.089,-8.553,1,0.216,170.266,4,0.204
70,3UWkbO4emEOu9YUeOGq3vU,0.678,0.769,0.323,0,3,0.116,-12.887,0,0.0524,94.977,4,0.574
71,0OgGn1ofaj55l2PcihQQGV,0.46,0.758,0.574,0.00272,11,0.102,-6.889,0,0.0572,151.985,4,0.261
72,7pBrj5rt4SSxXwFKOyZfHR,0.23,0.688,0.582,0.000157,6,0.0663,-10.668,0,0.0542,85.486,4,0.872
73,5BquXRbtTX3jaSXsfudsdm,0.0569,0.753,0.776,0,7,0.325,-5.453,0,0.0518,131.194,4,0.718
74,1kKYjjfNYxE0YYgLa7vgVY,0.0151,0.693,0.678,5.71e-06,8,0.101,-7.159,1,0.0324,103.952,4,0.404
75,3usLNFntnS2UPB0WqKtz4l,0.711,0.651,0.497,0.0198,1,0.112,-9.609,0,0.0288,108.519,4,0.295
76,4KoecuyOpZaNFZ0UqVsllc,0.439,0.817,0.585,0,5,0.147,-4.688,1,0.0301,105.014,4,0.916
77,4OhDlODBpYNg4tuWHh8kj2,0.0462,0.673,0.82,0,5,0.129,-5.265,0,0.17,87.231,4,0.718
78,3arKRnq9OUd7yq6LRwVW8I,0.0322,0.663,0.546,0.000572,5,0.107,-5.234,1,0.0269,88.171,4,0.656
79,6cJqlSO19vsfCsH1FeFI35,0.0223,0.673,0.772,1.23e-06,1,0.141,-5.246,0,0.0427,90.356,4,0.585
80,1IRZwD3r9VOehOR8rGeV3Y,0.00789,0.647,0.805,0.00211,4,0.168,-6.269,0,0.0279,114.638,4,0.707
81,3mtukCAgd0mE260QcBfXAX,0.0154,0.625,0.686,0.0499,9,0.0932,-8.337,0,0.0309,139.817,4,0.556
82,6N81xlWzMaEYhjHry55OSI,0.0187,0.675,0.666,0.692,11,0.112,-6.067,1,0.027,120.558,4,0.434
83,0QCuMBeqdWkwFUTO1WlAjH,0.732,0.616,0.41,0,1,0.123,-8.523,1,0.0413,129.498,4,0.324
84,2N60TAtXaCbmi7zqdUoW61,0.242,0.677,0.74,0.0146,2,0.105,-6.528,1,0.0243,110.193,4,0.679
85,4dIZsI7RjIHeNgBJInhpli,0.419,0.603,0.714,0.00205,8,0.713,-9.071,0,0.108,113.917,4,0.736
86,0JhyMqi5ihsk5neC8DMbbz,0.477,0.79,0.599,4.26e-06,10,0.344,-7.574,0,0.0301,105.997,4,0.464
87,5iE1kLZ5WkcNYsVvaarrOT,0.0648,0.739,0.743,0,7,0.156,-5.456,1,0.0354,107.977,4,0.759
88,3nJzKQyAbOdkO8ENV57eOl,0.225,0.678,0.602,0,1,0.199,-7.305,1,0.065,134.979,4,0.325
89,4JuZQeSRYJfLCqBgBIxxrR,0.114,0.661,0.419,1.19e-05,4,0.0848,-9.807,0,0.0404,144.98,4,0.145
90,6v3KW9xbzN5yKLt9YKDYA2,0.0392,0.759,0.548,0,9,0.0828,-6.049,0,0.029,116.967,4,0.749
91,4hPpVbbakQNv8YTHYaOJP4,0.0644,0.659,0.625,0,4,0.582,-2.253,1,0.045,88.042,4,0.442
92,2eQYv5UJAjtXraIVzy2ZH7,0.629,0.66,0.708,0,3,0.229,-5.63,1,0.0387,140.041,4,0.885
93,6NFyWDv5CjfwuzoCkw47Xf,0.216,0.75,0.404,0.000357,9,0.0911,-10.178,0,0.0682,95.045,4,0.0499
94,1NZAaaimzWonDpqcK0Ls88,0.278,0.381,0.779,2.02e-05,6,0.106,-7.099,0,0.166,96.615,4,0.174
95,7qTaDOcld0VmBWXnkbUj45,0.0417,0.659,0.745,0,10,0.296,-3.599,1,0.0347,74.967,4,0.54
96,4VUwkH455At9kENOfzTqmF,0.346,0.638,0.717,0,2,0.105,-4.722,1,0.0337,100.027,4,0.249
97,1rfofaqEpACxVEHIZBJe6W,0.184,0.765,0.523,3.56e-05,2,0.132,-4.333,1,0.03,104.988,4,0.394
98,6aDsgHPZsMztSbZernzlF8,0.0311,0.576,0.679,0,0,0.323,-7.237,1,0.034,121.005,4,0.213
99,1yNydkcYMCFWvTVi9bEiDn,0.0793,0.762,0.635,0,10,0.33,-5.385,1,0.109,143.936,4,0.806
