,id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
49,6mUSypaLlRUkbQMSu1tf5v,0.00133,0.734,0.77,0.0712,5,0.37,-6.315,1,0.0323,135.008,4,0.809
50,7JIajTWRO0OrvTlsJIhPky,1.68e-06,0.19,0.987,0.945,4,0.0873,-4.78,0,0.0964,136.25,3,0.104
51,3mSgEsdhco8LaN0gGsS14o,0.868,0.365,0.452,0.559,3,0.316,-14.471,1,0.0504,119.279,4,0.0748
52,7jWIolCo1nHYaAmOvFH0Lo,0.413,0.747,0.673,0.458,9,0.156,-5.708,0,0.0437,115.05,4,0.846
53,3HKV2xAAQjNbYh8PMBgG60,0.0118,0.343,0.719,0.0406,0,0.123,-7.261,1,0.0542,157.678,3,0.203
54,39EvN0pI96046ptEUGcBqA,0.0602,0.727,0.568,0,1,0.086,-3.267,1,0.306,173.003,4,0.729
55,14fmbvjYLqRZEXz1VZdM2M,0.0225,0.755,0.74,0.00139,1,0.124,-4.951,1,0.0407,127.98,4,0.609
56,2XbqxKjCnE9YWfPRqwgtPq,0.000129,0.335,0.968,0.288,2,0.341,-3.775,1,0.0505,145.061,4,0.372
57,4SZglz1iVHpSa8S5Za3eu1,0.00434,0.631,0.883,5.3e-05,9,0.138,-4.162,0,0.0357,111.979,4,0.441
58,31MwaQ1HI4cWxYjAIx8Dc1,0.018,0.652,0.922,0.0264,6,0.164,-4.485,1,0.0274,124.982,4,0.938
59,5Ozh0nABwlgX0PvsdpLmvI,6.35e-06,0.103,0.928,0.000265,5,0.308,-3.737,0,0.117,163.204,4,0.0334
60,36JDWxV9Htu0znOlbhLn5C,0.0382,0.686,0.791,0,8,0.173,-4.513,1,0.0672,131.985,4,0.534
61,1NjmSXMzvwoM3lHmDRcUfs,0.677,0.753,0.315,7.66e-05,5,0.129,-7.458,1,0.0323,109.613,4,0.524
62,1kE351J0NMUysdje0mZdOK,0.178,0.198,0.789,0.27,2,0.312,-2.956,1,0.0507,80.586,4,0.377
63,60KqmTYKZzSElJidL2U2o1,0.0762,0.505,0.861,0.0844,9,0.309,-6.864,1,0.104,100.959,4,0.504
64,5iSQuk17h2vzbj7UP87Tmw,0.626,0.401,0.321,0.00833,10,0.0666,-13.731,1,0.0324,134.688,4,0.159
65,0OLyp6n6yMwIzzlubXDrsK,0.00632,0.374,0.937,0.0207,9,0.186,-3.882,1,0.082,149.812,4,0.342
66,5v4b6DDvaq68gjck0t8V5s,0.462,0.573,0.777,0.241,1,0.112,-7.773,1,0.0562,98.847,4,0.131
67,0AhZ2RDFDmlZTzXFMM4lYW,0.193,0.721,0.677,0.000138,9,0.078,-5.562,0,0.0465,140.897,4,0.237
68,2K6Zk9lKbzAGjjfZbg59Ia,0.000143,0.354,0.994,3.34e-05,4,0.352,-1.859,1,0.0652,90.02,4,0.279
69,1c6dAF03e2zI4IbH9IE7cN,0.00222,0.473,0.698,0.429,9,0.362,-2.265,1,0.0373,132.982,4,0.553
70,2YoaEUYD17Mbt15kiV8YNW,4.31e-05,0.517,0.67,0.0307,0,0.324,-7.628,1,0.029,117.426,4,0.239
71,4CVpWCa2AoesYZUCr7npQ0,8.53e-05,0.0923,0.942,0.529,7,0.189,-3.335,1,0.105,187.102,4,0.124
72,09dZLOlojydSepBhTHIva5,0.0291,0.682,0.89,0.401,0,0.364,-8.238,1,0.0514,119.999,4,0.789
73,2WMRd3xAb9FwXopCRNWDq1,0.0308,0.835,0.481,0.000501,0,0.0896,-7.188,0,0.387,139.581,4,0.34
74,3oEfTWdx9X8H9kT9YZdCPu,0.241,0.723,0.615,0.881,6,0.122,-8.82,0,0.0327,119.998,4,0.16
75,1JdweBSkJMLjnNW6LzmXJ8,1.7e-05,0.162,0.959,0.475,0,0.245,-5.286,0,0.132,193.174,4,0.39
76,07jeqq0AE7d6wOSqR92vOD,0.171,0.338,0.703,0.767,1,0.3,-7.376,1,0.0649,167.993,5,0.69
77,27oSJJLVwyzKU8Qzk1Um9A,0.184,0.377,0.943,0,7,0.0876,-1.676,1,0.0837,154.142,4,0.626
78,78b9r1R7p7uX0EyJvKMEz0,0.00414,0.601,0.768,0.927,2,0.119,-7.82,0,0.0492,139.9,4,0.316
79,2MYl0er3UZ1RlKwRb5LODh,0.33,0.609,0.799,0,9,0.108,-6.883,1,0.24,157.74,4,0.582
80,5nqLJyaDuysQ2rx65tqNC9,0.0899,0.652,0.613,0.795,8,0.11,-12.123,0,0.0401,108.115,4,0.584
81,2jbpw9h6fOkVkiqeY4MMKU,0.00607,0.421,0.857,0.464,5,0.699,-8.72,0,0.0692,109.994,4,0.469
82,7zQ8953geL5asME6j36Ohl,0.189,0.689,0.898,0.766,11,0.077,-4.704,1,0.0791,90.97,4,0.626
83,6quP6vqX7b056Z1ZrAxoW5,0.734,0.516,0.747,0.874,8,0.105,-5.707,1,0.0398,154.909,4,0.327
